,Zip Code,GEOID10,CLASSFP10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,geometry,Unnamed: 0,% with Cancer,% with COPD,% with Diabetes,% with Coronary Heart Disease,% with Poor Mental Health for 14+ Days
0,77373,77373,B5,G6350,S,61501395,901064,+30.0621687,-095.3839657,"POLYGON ((-95.43714799999999 30.081614, -95.43708599999999 30.082001, -95.437027 30.082367, -95.436875 30.083076, -95.43672699999999 30.083706, -95.436646 30.084073, -95.43660899999999 30.084239, -95.43655199999999 30.084477, -95.435992 30.086908, -95.435604 30.088513, -95.435408 30.089455, -95.435349 30.090144, -95.43532599999999 30.0904, -95.43532499999999 30.090459, -95.435349 30.091044, -95.43535399999999 30.091157, -95.43536999999999 30.091668, -95.43537599999999 30.091848, -95.435383 30.092048, -95.435385 30.092118, -95.435389 30.092225, -95.43539799999999 30.092504, -95.435406 30.092764, -95.43541599999999 30.093076, -95.435419 30.09317, -95.435428 30.09344, -95.435486 30.095188, -95.435631 30.097561, -95.43565599999999 30.100171, -95.43570099999999 30.103386, -95.43570799999999 30.103734, -95.435711 30.103876, -95.43577499999999 30.105374, -95.43578099999999 30.105523, -95.43616 30.105523, -95.436162 30.105541, -95.436239 30.106477, -95.43631999999999 30.10746, -95.436393 30.108233, -95.43651199999999 30.10896, -95.43683999999999 30.1101, -95.436849 30.110127, -95.43687299999999 30.110175, -95.4367 30.110301, -95.43664199999999 30.110366, -95.436618 30.110394, -95.43659699999999 30.110418, -95.43651199999999 30.110514, -95.436379 30.110665, -95.436233 30.11083, -95.43613499999999 30.111027, -95.436087 30.111125, -95.43606 30.111178, -95.435952 30.111923, -95.435861 30.112194, -95.435563 30.112659, -95.435402 30.11282, -95.43512799999999 30.11298, -95.43412099999999 30.113302, -95.43283799999999 30.11363, -95.432012 30.113633, -95.43152099999999 30.113684, -95.43061899999999 30.113908, -95.430302 30.113852, -95.42992099999999 30.113581, -95.42967999999999 30.113588, -95.429385 30.113761, -95.42910099999999 30.114102, -95.428529 30.114289, -95.428293 30.114529, -95.42758499999999 30.114848, -95.42738199999999 30.11494, -95.42673499999999 30.115373, -95.42650999999999 30.115454, -95.426062 30.115533, -95.42559899999999 30.115615, -95.424735 30.1156, -95.424216 30.115491, -95.42387099999999 30.115145, -95.423682 30.114831, -95.42357199999999 30.114527, -95.42346599999999 30.11332, -95.42311199999999 30.112757, -95.422911 30.112103, -95.42299799999999 30.11086, -95.42269399999999 30.110199, -95.42245 30.109827, -95.42232899999999 30.109728, -95.422011 30.109651, -95.42117999999999 30.109428, -95.42106899999999 30.109257, -95.420816 30.108869, -95.42045899999999 30.108698, -95.419928 30.10868, -95.419387 30.108826, -95.41906399999999 30.108799, -95.41883799999999 30.108717, -95.418785 30.108513, -95.41884399999999 30.107911, -95.41880399999999 30.107379, -95.418943 30.106531, -95.41880599999999 30.106194, -95.418802 30.105873, -95.419055 30.105047, -95.41893899999999 30.104783, -95.418762 30.104634, -95.41841699999999 30.104444, -95.417987 30.103925, -95.417361 30.103665, -95.41638599999999 30.10314, -95.416246 30.10301, -95.41534299999999 30.102468, -95.41427899999999 30.101624, -95.41385 30.101345, -95.41314199999999 30.101064, -95.411998 30.100945, -95.411738 30.100849, -95.411613 30.100626, -95.41160000000001 30.100308, -95.41172399999999 30.100084, -95.412177 30.099673, -95.412207 30.099393, -95.412139 30.099363, -95.41174699999999 30.099453, -95.41138099999999 30.099434, -95.41101999999999 30.099495, -95.410787 30.099434, -95.410614 30.099237, -95.41070599999999 30.098826, -95.41053599999999 30.098508, -95.410539 30.098057, -95.41063699999999 30.097943, -95.411281 30.097198, -95.411509 30.097047, -95.411979 30.096504, -95.41276099999999 30.09582, -95.412853 30.095701, -95.412919 30.09546, -95.41279 30.095163, -95.412696 30.095045, -95.41255699999999 30.094969, -95.41232199999999 30.094903, -95.411221 30.094823, -95.41106099999999 30.094787, -95.41090699999999 30.094668, -95.410697 30.094359, -95.41049099999999 30.093929, -95.41037299999999 30.093671, -95.410296 30.093504, -95.41026199999999 30.093429, -95.41012699999999 30.092982, -95.410033 30.09283, -95.40987199999999 30.092718, -95.40939499999999 30.092642, -95.40808799999999 30.092753, -95.40740799999999 30.093006, -95.407285 30.092996, -95.40594 30.092234, -95.40590899999999 30.092224, -95.40544299999999 30.092076, -95.40516199999999 30.091987, -95.40456499999999 30.09185, -95.403291 30.091819, -95.402558 30.091742, -95.402242 30.091663, -95.401365 30.09113, -95.400261 30.090319, -95.39987499999999 30.089901, -95.39958799999999 30.089226, -95.39934599999999 30.088394, -95.39901499999999 30.087775, -95.398792 30.086609, -95.398495 30.085827, -95.398287 30.08556, -95.39806 30.085405, -95.39786699999999 30.085339, -95.397497 30.085309, -95.396951 30.084989, -95.395624 30.084025, -95.39522799999999 30.083932, -95.39497399999999 30.083817, -95.39444499999999 30.083739, -95.392642 30.083225, -95.392302 30.083094, -95.39174199999999 30.082727, -95.391626 30.082696, -95.391284 30.082741, -95.390896 30.082864, -95.390653 30.083, -95.39045 30.083227, -95.39027399999999 30.083743, -95.39010599999999 30.084628, -95.389973 30.08493, -95.38972299999999 30.085163, -95.38952599999999 30.085211, -95.38891 30.085156, -95.38839299999999 30.085031, -95.38740399999999 30.084668, -95.38654299999999 30.084747, -95.38603999999999 30.084948, -95.385868 30.085017, -95.385609 30.08519, -95.385155 30.085533, -95.38494299999999 30.085753, -95.384692 30.086397, -95.38469599999999 30.086539, -95.38498399999999 30.087323, -95.38494299999999 30.087641, -95.38476 30.08777, -95.38400799999999 30.087966, -95.38359699999999 30.087943, -95.38260299999999 30.087361, -95.38222399999999 30.087219, -95.38177999999999 30.087136, -95.381574 30.087148, -95.380467 30.08744, -95.37968499999999 30.087515, -95.379234 30.087475, -95.37840299999999 30.087157, -95.37712999999999 30.086141, -95.376853 30.086025, -95.375863 30.086026, -95.375581 30.086079, -95.374971 30.086374, -95.37473799999999 30.086302, -95.37456899999999 30.086197, -95.374318 30.085905, -95.374228 30.08563, -95.37412499999999 30.084736, -95.374324 30.083933, -95.37437399999999 30.083504, -95.37415799999999 30.081577, -95.373987 30.080911, -95.373739 30.0803, -95.373407 30.079801, -95.373154 30.079563, -95.372615 30.079169, -95.37185099999999 30.078735, -95.37101699999999 30.078335, -95.369855 30.078001, -95.369558 30.077957, -95.368757 30.077983, -95.36757 30.078022, -95.366963 30.077853, -95.36689899999999 30.077835, -95.36665099999999 30.077647, -95.36617199999999 30.077338, -95.365905 30.076812, -95.3657 30.076634, -95.365544 30.076592, -95.36521599999999 30.076628, -95.364678 30.076817, -95.364029 30.077261, -95.363749 30.077573, -95.36326299999999 30.077964, -95.36253599999999 30.078308, -95.36213599999999 30.078393, -95.361406 30.07827, -95.361102 30.078155, -95.36051399999999 30.077648, -95.359937 30.076859, -95.35971599999999 30.076695, -95.35941099999999 30.076584, -95.359003 30.076518, -95.358673 30.076535, -95.35723299999999 30.077088, -95.35667199999999 30.077216, -95.356005 30.077318, -95.355521 30.077229, -95.35460399999999 30.076807, -95.35409299999999 30.0765, -95.353633 30.076337, -95.35264099999999 30.076295, -95.35110399999999 30.076595, -95.350532 30.076651, -95.350251 30.076654, -95.34993299999999 30.076594, -95.34967399999999 30.076479, -95.34953899999999 30.076398, -95.349328 30.076092, -95.349357 30.075843, -95.34936999999999 30.074935, -95.349485 30.074333, -95.34951699999999 30.073938, -95.349356 30.073606, -95.349154 30.073335, -95.348851 30.073147, -95.34832899999999 30.072928, -95.34791399999999 30.072942, -95.346806 30.072816, -95.346029 30.072567, -95.345012 30.071984, -95.34469299999999 30.071754, -95.34435099999999 30.071347, -95.34395499999999 30.070674, -95.343548 30.069655, -95.34334799999999 30.068883, -95.34313 30.068302, -95.34287399999999 30.067974, -95.342547 30.067698, -95.34164199999999 30.06719, -95.341088 30.066944, -95.34016899999999 30.066727, -95.339308 30.066618, -95.338471 30.066308, -95.338143 30.066078, -95.337863 30.065517, -95.33787099999999 30.065123, -95.337739 30.064669, -95.33769199999999 30.064203, -95.337566 30.063822, -95.33731499999999 30.06333, -95.337113 30.063149, -95.33686999999999 30.063011, -95.33629499999999 30.062809, -95.335425 30.062815, -95.335016 30.062876, -95.334306 30.063055, -95.33286699999999 30.063417, -95.332053 30.063303, -95.33142099999999 30.063131, -95.330873 30.062878, -95.32932199999999 30.062486, -95.328783 30.062219, -95.328468 30.061936, -95.32808799999999 30.061298, -95.328064 30.060652, -95.328121 30.060225, -95.32799899999999 30.059752, -95.327376 30.058615, -95.32702999999999 30.058042, -95.32633299999999 30.057534, -95.325525 30.057095, -95.324305 30.056651, -95.324001 30.056464, -95.32373799999999 30.056234, -95.323402 30.05587, -95.322953 30.054597, -95.32232999999999 30.053624, -95.32182399999999 30.053149, -95.32151499999999 30.052968, -95.321174 30.052836, -95.320768 30.052763, -95.319774 30.052725, -95.31817599999999 30.053954, -95.317831 30.054153, -95.31743399999999 30.054257, -95.31710199999999 30.054261, -95.316569 30.054195, -95.316205 30.054023, -95.315951 30.05384, -95.31561499999999 30.053473, -95.31498099999999 30.052545, -95.313909 30.051597, -95.313237 30.050778, -95.313113 30.05055, -95.31273299999999 30.049449, -95.31258699999999 30.048524, -95.31233899999999 30.048069, -95.312021 30.047648, -95.311391 30.04698, -95.310564 30.046392, -95.309754 30.045893, -95.30954799999999 30.045625, -95.30924 30.044581, -95.309308 30.043936, -95.309411 30.043663, -95.309764 30.043264, -95.310339 30.042795, -95.310576 30.04265, -95.31104599999999 30.042514, -95.311279 30.042311, -95.31136699999999 30.042149, -95.311504 30.041885, -95.312023 30.040444, -95.31241799999999 30.038655, -95.31246899999999 30.03801, -95.31276799999999 30.036818, -95.31280599999999 30.035994, -95.31255899999999 30.035099, -95.312197 30.034335, -95.311454 30.033299, -95.31099399999999 30.032887, -95.311049 30.032768, -95.31114799999999 30.032555, -95.311289 30.032425, -95.311554 30.032328, -95.311802 30.032326, -95.312196 30.032429, -95.312467 30.032595, -95.31289699999999 30.03307, -95.313098 30.033108, -95.31338099999999 30.033059, -95.31370099999999 30.032896, -95.31396699999999 30.03268, -95.31409499999999 30.032577, -95.31470899999999 30.031902, -95.31491899999999 30.031729, -95.315584 30.031438, -95.31590899999999 30.031404, -95.31608 30.031505, -95.3163 30.031764, -95.31656199999999 30.032212, -95.316625 30.032456, -95.31650999999999 30.033091, -95.31653799999999 30.033304, -95.31713099999999 30.034167, -95.317323 30.034353, -95.31779499999999 30.034482, -95.318175 30.034461, -95.31820599999999 30.034459, -95.31846299999999 30.034369, -95.31935199999999 30.033914, -95.319929 30.033716, -95.320736 30.033555, -95.32128499999999 30.033393, -95.322079 30.033092, -95.32226899999999 30.032955, -95.32238 30.032763, -95.322451 30.032446, -95.32246499999999 30.031092, -95.32241999999999 30.030992, -95.3223 30.030895, -95.32148599999999 30.030473, -95.32142899999999 30.030305, -95.32143499999999 30.030126, -95.32145899999999 30.03006, -95.32254499999999 30.029544, -95.322812 30.029375, -95.32313599999999 30.028798, -95.32343299999999 30.028661, -95.32356799999999 30.02861, -95.323887 30.02849, -95.323989 30.028429, -95.32439699999999 30.028185, -95.324648 30.027902, -95.32485 30.027606, -95.325068 30.027286, -95.326083 30.026494, -95.32638799999999 30.02631, -95.32654199999999 30.026281, -95.326723 30.026365, -95.32687799999999 30.026532, -95.327022 30.026827, -95.32703599999999 30.028005, -95.32717599999999 30.028487, -95.327952 30.029123, -95.328373 30.029563, -95.329633 30.030301, -95.33004199999999 30.030487, -95.33023899999999 30.030577, -95.330534 30.030702, -95.33077899999999 30.030715, -95.330923 30.030653, -95.33114499999999 30.030421, -95.332048 30.029356, -95.33255299999999 30.029205, -95.333248 30.029127, -95.33460000000001 30.029417, -95.334715 30.029517, -95.334991 30.029957, -95.335256 30.030277, -95.335526 30.030439, -95.335976 30.030459, -95.336218 30.030324, -95.33632799999999 30.030132, -95.33667799999999 30.028957, -95.33680699999999 30.028818, -95.337018 30.028706, -95.338095 30.028369, -95.338606 30.028138, -95.33895699999999 30.028043, -95.33928399999999 30.028022, -95.340254 30.028124, -95.34082599999999 30.028074, -95.341066 30.028098, -95.34205299999999 30.028219, -95.34232799999999 30.028253, -95.344371 30.028492, -95.34465299999999 30.02844, -95.345496 30.028145, -95.34578399999999 30.028153, -95.34662999999999 30.028302, -95.34722099999999 30.028157, -95.34767199999999 30.028135, -95.34802099999999 30.028243, -95.348653 30.028579, -95.348901 30.028766, -95.349053 30.028956, -95.34910000000001 30.028945, -95.349296 30.029139, -95.349536 30.029255, -95.34984899999999 30.029305, -95.350014 30.029432, -95.35013699999999 30.029615, -95.350298 30.030075, -95.35033 30.031072, -95.350481 30.031389, -95.35066599999999 30.031539, -95.35080599999999 30.031623, -95.35096999999999 30.031687, -95.351827 30.031762, -95.35212899999999 30.03186, -95.35235499999999 30.031947, -95.352599 30.03214, -95.353218 30.032793, -95.35367599999999 30.033152, -95.353996 30.033524, -95.35418899999999 30.033659, -95.354342 30.033713, -95.35459 30.033712, -95.354698 30.033608, -95.35477 30.03333, -95.35486399999999 30.03326, -95.35505999999999 30.033212, -95.35524099999999 30.033298, -95.35563599999999 30.033612, -95.35597 30.033978, -95.356656 30.034906, -95.35763399999999 30.035765, -95.35818499999999 30.036007, -95.358752 30.036089, -95.35916499999999 30.036097, -95.35961399999999 30.03604, -95.35984099999999 30.035957, -95.360906 30.035342, -95.36195699999999 30.034305, -95.362723 30.033668, -95.36315399999999 30.033106, -95.363546 30.032866, -95.364969 30.032244, -95.365273 30.032059, -95.365731 30.031551, -95.365917 30.031474, -95.36604 30.031474, -95.366238 30.031599, -95.36660499999999 30.032505, -95.36734299999999 30.03345, -95.367423 30.033673, -95.367446 30.033736, -95.36748899999999 30.033855, -95.367785 30.034682, -95.367896 30.034874, -95.36880099999999 30.036029, -95.369248 30.036431, -95.369703 30.036596, -95.370307 30.036611, -95.370402 30.036614, -95.370851 30.036678, -95.37398399999999 30.03734, -95.37470399999999 30.037605, -95.375799 30.038239, -95.37725499999999 30.039166, -95.37768899999999 30.03937, -95.37805399999999 30.039421, -95.37834199999999 30.039402, -95.379305 30.039219, -95.379969 30.039399, -95.38016999999999 30.039516, -95.380315 30.039811, -95.38054299999999 30.040103, -95.38130799999999 30.040436, -95.38212799999999 30.040408, -95.382302 30.04038, -95.38241499999999 30.040362, -95.382533 30.040343, -95.38261299999999 30.040306, -95.382751 30.040243, -95.383093 30.039935, -95.38379399999999 30.038799, -95.38413399999999 30.038439, -95.38451099999999 30.038223, -95.385998 30.037769, -95.387061 30.037371, -95.388312 30.036669, -95.38884299999999 30.036472, -95.38920899999999 30.036521, -95.389882 30.036797, -95.390323 30.036884, -95.39073399999999 30.036874, -95.391367 30.036722, -95.392122 30.036355, -95.392832 30.036171, -95.393609 30.03615, -95.39411 30.036301, -95.394398 30.036291, -95.394696 30.036171, -95.395252 30.035744, -95.39547499999999 30.035665, -95.395752 30.035656, -95.396041 30.035849, -95.396405 30.035868, -95.396851 30.035983, -95.39687699999999 30.03599, -95.39696699999999 30.035971, -95.39752399999999 30.035664, -95.39812099999999 30.035536, -95.39863699999999 30.035651, -95.398704 30.035987, -95.39885199999999 30.036107, -95.399074 30.036195, -95.399278 30.036222, -95.39972999999999 30.036188, -95.39999399999999 30.036088, -95.40015 30.035963, -95.40033199999999 30.035453, -95.400554 30.035108, -95.40074 30.034871, -95.4011 30.034574, -95.402351 30.033876, -95.403514 30.033537, -95.404257 30.033244, -95.40433499999999 30.033119, -95.404386 30.032874, -95.40441199999999 30.031767, -95.40451899999999 30.031545, -95.40507099999999 30.031286, -95.405236 30.031208, -95.40543099999999 30.031116, -95.405568 30.031052, -95.40584899999999 30.030977, -95.40588099999999 30.030969, -95.406032 30.030957, -95.40632599999999 30.030934, -95.406775 30.031104, -95.40729899999999 30.031391, -95.40793699999999 30.03178, -95.40807199999999 30.031913, -95.40817899999999 30.032106, -95.40821 30.032463, -95.408118 30.033387, -95.408276 30.033829, -95.408924 30.034666, -95.40995699999999 30.035999, -95.410309 30.036349, -95.410736 30.036631, -95.411636 30.037072, -95.412189 30.037271, -95.41220799999999 30.037278, -95.41332899999999 30.037526, -95.41388499999999 30.037559, -95.414773 30.037612, -95.41537199999999 30.037572, -95.415594 30.037557, -95.416619 30.037378, -95.416769 30.03732, -95.417333 30.036797, -95.41773499999999 30.036614, -95.41824699999999 30.036477, -95.41865 30.03623, -95.418964 30.035998, -95.419297 30.035589, -95.419427 30.035502, -95.42003799999999 30.035431, -95.42062899999999 30.03555, -95.42078099999999 30.035496, -95.42092199999999 30.0354, -95.421178 30.035226, -95.42182 30.035348, -95.422392 30.035291, -95.423186 30.034923, -95.423317 30.034788, -95.423412 30.034516, -95.42357799999999 30.034416, -95.42381999999999 30.034444, -95.424352 30.034775, -95.42535199999999 30.034958, -95.425674 30.035179, -95.42627 30.03572, -95.42651499999999 30.035852, -95.42671799999999 30.035881, -95.42700699999999 30.035818, -95.427441 30.035725, -95.42759199999999 30.035693, -95.42856399999999 30.035761, -95.428618 30.035765, -95.42864999999999 30.035767, -95.42876199999999 30.035775, -95.428855 30.035781, -95.42897699999999 30.035763, -95.429085 30.035747, -95.429136 30.035739, -95.42918 30.035721, -95.429367 30.035643, -95.429355 30.035741, -95.42935299999999 30.036667, -95.429408 30.03777, -95.429469 30.03857, -95.429537 30.039105, -95.429574 30.039395, -95.42966 30.04005, -95.42976499999999 30.040663, -95.429993 30.04199, -95.430331 30.044178, -95.430469 30.04505, -95.430494 30.045216, -95.43073799999999 30.046784, -95.43090699999999 30.047656, -95.431219 30.049363, -95.43185299999999 30.052355, -95.431895 30.052583, -95.431924 30.052741, -95.43212199999999 30.053812, -95.43222999999999 30.054399, -95.43283 30.057078, -95.43311 30.058548, -95.433891 30.063046, -95.43449199999999 30.066505, -95.43491499999999 30.068762, -95.43520000000001 30.069993, -95.43549 30.071362, -95.43556199999999 30.0717, -95.436032 30.07431, -95.436126 30.074808, -95.436165 30.074994, -95.436532 30.077107, -95.43659599999999 30.077476, -95.43696399999999 30.079253, -95.437101 30.080142, -95.437147 30.080729, -95.43717799999999 30.081126, -95.43714799999999 30.081614))",65,4.8,5.4,9.3,4.2,14.7
